CodigoFactura,TipoFactura,Sucursal,Cliente,Producto,Precio,Cantidad,FechaHora,MedioPago,Empleado,DetallesPago
158-59-4368,C,RM2,0,Salsa burger Hacendado,1.25,9,2023-04-03 23:21:46,Billetera Electronica,6887,93872e5cd9d807fd56ba486957a390bbf01bf08c41e7b5624e1fc4702c529fb8
158-59-4368,C,RM2,0,Polvo compacto matificante universal Deliplus,6.0,9,2023-04-03 23:21:46,Billetera Electronica,6887,93872e5cd9d807fd56ba486957a390bbf01bf08c41e7b5624e1fc4702c529fb8
158-59-4368,C,RM2,0,Batido sabor fresa Hacendado,1.09,8,2023-04-03 23:21:46,Billetera Electronica,6887,93872e5cd9d807fd56ba486957a390bbf01bf08c41e7b5624e1fc4702c529fb8
290-39-8028,B,MD1,0,Bálsamo facial infantil pieles atópicas Deliplus,3.2,2,2024-04-09 15:42:57,Billetera Electronica,1918,f48ae8a74f567debd11eeb58d5fe7e87a2150c59bb80b359d657add673571115
290-39-8028,B,MD1,0,Biberón 150 ml tetina silicona flujo lento +0 meses Deliplus,3.9,6,2024-04-09 15:42:57,Billetera Electronica,1918,f48ae8a74f567debd11eeb58d5fe7e87a2150c59bb80b359d657add673571115
540-33-8880,B,SJ1,31354952,Limpión quitamanchas Bosque Verde,1.75,9,2024-04-09 04:39:09,Billetera Electronica,4674,34944315d7f9827e9ad2dd1e2b2c2f6d401ba900e3a6ad34685d297bdada74ec
582-94-3975,B,RM2,45744491,Judía verde redonda,1.8,1,2023-11-13 06:00:17,Billetera Electronica,7357,bb23d66a0966c1827e757f6eef26a986ed61f534d984463c7471240f2165772a
582-94-3975,B,RM2,45744491,Recambios cepillo facial eléctrico Blushion,5.0,1,2023-11-13 06:00:17,Billetera Electronica,7357,bb23d66a0966c1827e757f6eef26a986ed61f534d984463c7471240f2165772a
953-34-9072,C,MD2,39788689,Vino tinto D.O Rioja Reservado crianza,4.2,3,2025-01-14 15:08:16,Tarjeta de credito,4142,5170-7972-0314-2501
953-34-9072,C,MD2,39788689,Flan de vainilla con caramelo Hacendado,0.7,7,2025-01-14 15:08:16,Tarjeta de credito,4142,5170-7972-0314-2501
953-34-9072,C,MD2,39788689,Gel de baño coco Deliplus piel normal,1.4,7,2025-01-14 15:08:16,Tarjeta de credito,4142,5170-7972-0314-2501
953-34-9072,C,MD2,39788689,Maquillaje fluido Deliplus fijo & cubriente 06,5.5,7,2025-01-14 15:08:16,Tarjeta de credito,4142,5170-7972-0314-2501
978-58-2762,B,SJ1,40525766,Mantequilla en porciones Hacendado sin sal añadida,1.3,5,2024-01-17 19:49:00,Tarjeta de credito,6024,5500-5363-3668-9379
978-58-2762,B,SJ1,40525766,Enjuague bucal gingival Deliplus con clorhexidina,1.95,3,2024-01-17 19:49:00,Tarjeta de credito,6024,5500-5363-3668-9379
978-58-2762,B,SJ1,40525766,Gasificante repostería casera Hacendado,0.49,4,2024-01-17 19:49:00,Tarjeta de credito,6024,5500-5363-3668-9379
978-58-2762,B,SJ1,40525766,Jamón serrano Incarlopsa lonchas,3.49,4,2024-01-17 19:49:00,Tarjeta de credito,6024,5500-5363-3668-9379
242-78-9717,C,RM2,28155145,Sardinas en salsa de escabeche Hacendado,1.2,8,2023-07-29 21:30:32,Tarjeta de credito,7960,4319-5857-7851-981
340-97-8203,C,LD1,46610247,Croquetas de cocido Hacendado ultracongeladas,1.5,1,2023-06-10 13:41:45,Tarjeta de credito,6679,5502-1561-5864-0011
340-97-8203,C,LD1,46610247,Mascarilla facial cremosa de coco Montagne Jeunesse,1.5,8,2023-06-10 13:41:45,Tarjeta de credito,6679,5502-1561-5864-0011
340-97-8203,C,LD1,46610247,Yogur sin lactosa Hacendado natural azucarado,1.2,2,2023-06-10 13:41:45,Tarjeta de credito,6679,5502-1561-5864-0011
340-97-8203,C,LD1,46610247,"Recipiente de plástico cuadrado alto 1,3L Bosque Verde",1.89,2,2023-06-10 13:41:45,Tarjeta de credito,6679,5502-1561-5864-0011
340-97-8203,C,LD1,46610247,Bálsamo corporal infantil pieles atópicas Deliplus,4.3,4,2023-06-10 13:41:45,Tarjeta de credito,6679,5502-1561-5864-0011
156-99-9091,C,HA1,37911422,"Pimientos tricolor rojo, amarillo y verde",1.79,3,2023-03-08 18:54:00,Billetera Electronica,6887,91964850bf0f14bcf7a5af7c3ff6001dc706679e6c66b580fa6d34bf6f559f23
156-99-9091,C,HA1,37911422,Carne de almeja Hacendado ultracongelada,2.49,3,2023-03-08 18:54:00,Billetera Electronica,6887,91964850bf0f14bcf7a5af7c3ff6001dc706679e6c66b580fa6d34bf6f559f23
621-97-7755,B,MD2,0,Gofres con chocolate Punto Gofre,1.39,10,2023-07-18 07:22:41,Tarjeta de credito,3676,5561-8923-7435-4082
935-50-4170,C,HA1,36309927,Detergente ropa pieles sensibles Bosque Verde líquido,3.99,10,2023-05-17 11:09:21,Efectivo,5127,
935-50-4170,C,HA1,36309927,Gel de manos higienizante sin aclarado Xarriot 70% alcohol,1.75,1,2023-05-17 11:09:21,Efectivo,5127,
791-51-9983,B,SJ2,23339215,Retoca raíces instantáneo L'Oréal rubio claro,5.95,1,2023-05-24 09:41:57,Billetera Electronica,4148,22e9fae21f8c46071a098b7ac134f0d68df863f96a8f81f3d674513cbab2a6db
791-51-9983,B,SJ2,23339215,Pepinillos laminados agridulces Hacendado,1.29,2,2023-05-24 09:41:57,Billetera Electronica,4148,22e9fae21f8c46071a098b7ac134f0d68df863f96a8f81f3d674513cbab2a6db
791-51-9983,B,SJ2,23339215,Brillo de labios Hot Metal Deliplus 02,3.5,9,2023-05-24 09:41:57,Billetera Electronica,4148,22e9fae21f8c46071a098b7ac134f0d68df863f96a8f81f3d674513cbab2a6db
258-59-8186,B,CP2,40257628,Vino blanco tierra de Cádiz Barbadillo cosecha,3.75,3,2023-05-30 21:13:50,Billetera Electronica,8799,9cc10289dee4a020529aa4ab83fa16954d8d79f1f8534f3de36e6af233495332
258-59-8186,B,CP2,40257628,Pañal bañador desechable talla M Deliplus de 11-18 kg,2.95,5,2023-05-30 21:13:50,Billetera Electronica,8799,9cc10289dee4a020529aa4ab83fa16954d8d79f1f8534f3de36e6af233495332
258-59-8186,B,CP2,40257628,Sacapuntas doble Deliplus lápiz fino y grueso,2.5,9,2023-05-30 21:13:50,Billetera Electronica,8799,9cc10289dee4a020529aa4ab83fa16954d8d79f1f8534f3de36e6af233495332
258-59-8186,B,CP2,40257628,Lavavajillas aloe Bosque Verde concentrado,1.55,9,2023-05-30 21:13:50,Billetera Electronica,8799,9cc10289dee4a020529aa4ab83fa16954d8d79f1f8534f3de36e6af233495332
258-59-8186,B,CP2,40257628,Laca cabello ultra fuerte Pantene fijación 5,2.95,7,2023-05-30 21:13:50,Billetera Electronica,8799,9cc10289dee4a020529aa4ab83fa16954d8d79f1f8534f3de36e6af233495332
972-32-5247,C,HA1,32601483,Refresco limón Schweppes original,5.44,2,2025-01-05 10:42:58,Efectivo,4315,
972-32-5247,C,HA1,32601483,Vino tinto D.O Rioja Coto de Imaz reserva,8.25,6,2025-01-05 10:42:58,Efectivo,4315,
972-32-5247,C,HA1,32601483,Medallones solomillo de pavo,2.89,9,2025-01-05 10:42:58,Efectivo,4315,
972-32-5247,C,HA1,32601483,Comida gato adulto Supreme Compy con pollo y arroz,4.55,10,2025-01-05 10:42:58,Efectivo,4315,
972-32-5247,C,HA1,32601483,Helado mini galletas cacao Hacendado,2.35,5,2025-01-05 10:42:58,Efectivo,4315,
947-98-5401,B,SJ2,23165242,Salmorejo al estilo cordobés Hacendado,1.85,8,2024-03-29 05:50:26,Tarjeta de credito,9443,4560-4004-3315-943
947-98-5401,B,SJ2,23165242,Recambios cepillo dental eléctrico Sp.Berner,3.95,2,2024-03-29 05:50:26,Tarjeta de credito,9443,4560-4004-3315-943
947-98-5401,B,SJ2,23165242,Coloración permanente L'Oréal 3 castaño oscuro,7.95,4,2024-03-29 05:50:26,Tarjeta de credito,9443,4560-4004-3315-943
947-98-5401,B,SJ2,23165242,Queso de soja Longlife,10.0,5,2024-03-29 05:50:26,Tarjeta de credito,9443,4560-4004-3315-943
947-98-5401,B,SJ2,23165242,Café en cápsula descafeinado ristretto L'Or Espresso,3.4,9,2024-03-29 05:50:26,Tarjeta de credito,9443,4560-4004-3315-943
628-62-2857,C,SJ2,0,Mantecadas Hacendado,1.79,6,2023-11-28 07:09:57,Tarjeta de credito,5537,5510-6873-4791-0591
628-62-2857,C,SJ2,0,Contramuslos de pollo sin piel,3.26,1,2023-11-28 07:09:57,Tarjeta de credito,5537,5510-6873-4791-0591
736-98-6825,A,LD1,42973474,Coloración permanente Garnier 6.42 rubio terracota,3.65,7,2023-11-11 07:24:29,Tarjeta de credito,2895,4259-9421-6403-467
736-98-6825,A,LD1,42973474,Fragancia manzana Monogotas,3.25,8,2023-11-11 07:24:29,Tarjeta de credito,2895,4259-9421-6403-467
696-64-2460,B,MD2,22568008,Queso light Entrepinares 30% menos de grasa,2.82,2,2024-09-30 20:32:55,Billetera Electronica,6326,654d7cc0848f9cd80d11422c03b6e25d6c7d3f58dce58b3d7cfc3d6f732dc587
696-64-2460,B,MD2,22568008,Protector solar bruma facial Delial FPS 50,6.95,10,2024-09-30 20:32:55,Billetera Electronica,6326,654d7cc0848f9cd80d11422c03b6e25d6c7d3f58dce58b3d7cfc3d6f732dc587
696-64-2460,B,MD2,22568008,Leche de coco Dee Thai,1.5,5,2024-09-30 20:32:55,Billetera Electronica,6326,654d7cc0848f9cd80d11422c03b6e25d6c7d3f58dce58b3d7cfc3d6f732dc587
696-64-2460,B,MD2,22568008,Papilla líquida leche y cereales con galleta maría Nestlé +6 meses,2.0,4,2024-09-30 20:32:55,Billetera Electronica,6326,654d7cc0848f9cd80d11422c03b6e25d6c7d3f58dce58b3d7cfc3d6f732dc587
696-64-2460,B,MD2,22568008,Eau de toilette mujer Luz de Flor,5.9,2,2024-09-30 20:32:55,Billetera Electronica,6326,654d7cc0848f9cd80d11422c03b6e25d6c7d3f58dce58b3d7cfc3d6f732dc587
861-61-9108,A,RM1,40257628,Tarta helada nata y chocolate Hacendado,1.75,9,2024-09-15 21:05:35,Billetera Electronica,7127,835cd1df604153a8c67205402060702d70a9aff987b18028217da200c52e845b
861-61-9108,A,RM1,40257628,Galletas saladas salpicks Galbusera,1.5,1,2024-09-15 21:05:35,Billetera Electronica,7127,835cd1df604153a8c67205402060702d70a9aff987b18028217da200c52e845b
861-61-9108,A,RM1,40257628,Detergente ropa blanca Puntomatic en pastillas,0.95,5,2024-09-15 21:05:35,Billetera Electronica,7127,835cd1df604153a8c67205402060702d70a9aff987b18028217da200c52e845b
861-61-9108,A,RM1,40257628,Lote infantil Frozen II,12.95,1,2024-09-15 21:05:35,Billetera Electronica,7127,835cd1df604153a8c67205402060702d70a9aff987b18028217da200c52e845b
861-61-9108,A,RM1,40257628,Ketchup light Hacendado,1.0,4,2024-09-15 21:05:35,Billetera Electronica,7127,835cd1df604153a8c67205402060702d70a9aff987b18028217da200c52e845b
368-35-3016,B,RM2,0,Whisky escocés J&B,10.99,3,2024-12-10 12:42:01,Tarjeta de credito,2178,5187-2965-0545-7309
368-35-3016,B,RM2,0,"Bocaditos en salsa gato adulto Delikuit con buey, hígado y verduras",0.35,2,2024-12-10 12:42:01,Tarjeta de credito,2178,5187-2965-0545-7309
368-35-3016,B,RM2,0,Friegasuelos mediterráneo Bosque Verde líquido,1.05,3,2024-12-10 12:42:01,Tarjeta de credito,2178,5187-2965-0545-7309
368-35-3016,B,RM2,0,Bebida láctea con cereales crecimiento y desarrollo Puleva Max,8.76,9,2024-12-10 12:42:01,Tarjeta de credito,2178,5187-2965-0545-7309
389-67-5575,C,CP1,39788689,Maquillaje fluido Deliplus larga duración 05,5.5,4,2024-11-25 00:13:37,Billetera Electronica,6326,4c81632dd31654b0e434e91c3e1de8994165f6af17ec8dfca1972adc3c944061
389-67-5575,C,CP1,39788689,Queso bola Edam semicurado Holland Corona,3.65,8,2024-11-25 00:13:37,Billetera Electronica,6326,4c81632dd31654b0e434e91c3e1de8994165f6af17ec8dfca1972adc3c944061
389-67-5575,C,CP1,39788689,Cepillo cabello térmico iónico Deliplus 35 mm,3.0,2,2024-11-25 00:13:37,Billetera Electronica,6326,4c81632dd31654b0e434e91c3e1de8994165f6af17ec8dfca1972adc3c944061
389-67-5575,C,CP1,39788689,Coloración permanente Deliplus 7.1 rubio medio ceniza,3.9,3,2024-11-25 00:13:37,Billetera Electronica,6326,4c81632dd31654b0e434e91c3e1de8994165f6af17ec8dfca1972adc3c944061
389-67-5575,C,CP1,39788689,Paleta de bellota ibérica La Hacienda del ibérico,159.0,4,2024-11-25 00:13:37,Billetera Electronica,6326,4c81632dd31654b0e434e91c3e1de8994165f6af17ec8dfca1972adc3c944061
454-92-4660,B,SJ2,46174803,Pintalabios cremoso Deliplus 12,4.5,3,2024-11-03 04:10:34,Tarjeta de credito,3048,5182-8309-3262-7655
454-92-4660,B,SJ2,46174803,Queso bola Edam semicurado Holland Corona,3.65,6,2024-11-03 04:10:34,Tarjeta de credito,3048,5182-8309-3262-7655
454-92-4660,B,SJ2,46174803,Licor de anís dulce La Castellana,7.69,6,2024-11-03 04:10:34,Tarjeta de credito,3048,5182-8309-3262-7655
454-92-4660,B,SJ2,46174803,Cepillo dental especial ortodoncia Deliplus,1.85,8,2024-11-03 04:10:34,Tarjeta de credito,3048,5182-8309-3262-7655
883-57-8755,A,HA1,44132015,Lomo de pavo Hacendado lonchas,1.89,9,2023-07-24 19:55:17,Efectivo,7127,
883-57-8755,A,HA1,44132015,Perfilador de ojos Deliplus 03 marrón,2.5,10,2023-07-24 19:55:17,Efectivo,7127,
883-57-8755,A,HA1,44132015,Perfilador de ojos líquido Deliplus negro,3.5,7,2023-07-24 19:55:17,Efectivo,7127,
883-57-8755,A,HA1,44132015,Papel multiusos resistente Bosque Verde,2.89,10,2023-07-24 19:55:17,Efectivo,7127,
883-57-8755,A,HA1,44132015,Calzone de pollo a la barbacoa Hacendado,2.96,10,2023-07-24 19:55:17,Efectivo,7127,
678-60-5305,C,HA1,44121815,Dentífrico antimanchas intensivo Denivit,1.99,1,2024-01-24 00:32:03,Tarjeta de credito,2178,5132-5392-9290-3014
678-60-5305,C,HA1,44121815,Crema facial limpiadora anti-age rosa mosqueta Deliplus,3.0,3,2024-01-24 00:32:03,Tarjeta de credito,2178,5132-5392-9290-3014
678-60-5305,C,HA1,44121815,Máscara de cejas Deliplus marrón,4.0,1,2024-01-24 00:32:03,Tarjeta de credito,2178,5132-5392-9290-3014
678-60-5305,C,HA1,44121815,Cilantro,1.15,2,2024-01-24 00:32:03,Tarjeta de credito,2178,5132-5392-9290-3014
997-83-1788,B,LD1,0,Chipirones rellenos enteros Hacendado en aceite de girasol,1.95,1,2023-09-09 18:03:29,Billetera Electronica,6216,7f9741ae9e29a077dc3ec05da2f6638ce7e5c97bba4cb9bc65eaf9c79e84f756
997-83-1788,B,LD1,0,Vino tinto D.O Utiel-Requena Hoya de Cadenas reserva,3.85,2,2023-09-09 18:03:29,Billetera Electronica,6216,7f9741ae9e29a077dc3ec05da2f6638ce7e5c97bba4cb9bc65eaf9c79e84f756
997-83-1788,B,LD1,0,Pastillas antical para lavadora Bosque Verde,2.95,4,2023-09-09 18:03:29,Billetera Electronica,6216,7f9741ae9e29a077dc3ec05da2f6638ce7e5c97bba4cb9bc65eaf9c79e84f756
856-91-7256,B,RM1,40257628,Apósitos para ampollas y rozaduras Doctor San,3.6,7,2024-12-14 19:25:49,Efectivo,6271,
856-91-7256,B,RM1,40257628,Hilo dental con cera y sabor menta,1.8,4,2024-12-14 19:25:49,Efectivo,6271,
856-91-7256,B,RM1,40257628,Floretas de brócoli para micro,1.2,5,2024-12-14 19:25:49,Efectivo,6271,
856-91-7256,B,RM1,40257628,Filetes lomo de cerdo,2.64,10,2024-12-14 19:25:49,Efectivo,6271,
856-91-7256,B,RM1,40257628,Mascarilla cabello dañado Elvive total repair,4.5,5,2024-12-14 19:25:49,Efectivo,6271,
704-14-4327,B,SJ1,31198793,Crema abrillantadora acero inoxidable y aluminio Bosque Verde,2.25,5,2024-05-25 23:26:51,Efectivo,7960,
704-14-4327,B,SJ1,31198793,Muesli 50% frutas y frutos secos Hacendado,1.79,10,2024-05-25 23:26:51,Efectivo,7960,
704-14-4327,B,SJ1,31198793,Gel de baño frutal Deliplus piel normal,1.0,8,2024-05-25 23:26:51,Efectivo,7960,
704-14-4327,B,SJ1,31198793,Pan rallado con ajo y perejil Hacendado,0.8,4,2024-05-25 23:26:51,Efectivo,7960,
704-14-4327,B,SJ1,31198793,Infusión Salvia Hacendado,1.1,7,2024-05-25 23:26:51,Efectivo,7960,
207-98-2755,A,LD1,0,Queso Gouda tierno Holland,2.6,8,2023-11-15 23:27:07,Tarjeta de credito,6326,5106-1757-6853-4952
207-98-2755,A,LD1,0,Ron dominicano añejo superior Brugal,13.79,4,2023-11-15 23:27:07,Tarjeta de credito,6326,5106-1757-6853-4952
207-98-2755,A,LD1,0,Migas Hacendado,2.1,4,2023-11-15 23:27:07,Tarjeta de credito,6326,5106-1757-6853-4952
207-98-2755,A,LD1,0,Crackers 30% integral Galbusera,1.78,4,2023-11-15 23:27:07,Tarjeta de credito,6326,5106-1757-6853-4952
207-98-2755,A,LD1,0,Pan de molde con 52% centeno Hacendado,1.39,3,2023-11-15 23:27:07,Tarjeta de credito,6326,5106-1757-6853-4952
136-80-3919,B,CP2,46522291,Solomillo de vacuno añojo,8.97,7,2024-11-30 07:46:17,Efectivo,9443,
136-80-3919,B,CP2,46522291,Bastoncillos algodón para niños Deliplus,0.75,7,2024-11-30 07:46:17,Efectivo,9443,
136-80-3919,B,CP2,46522291,Chicle regaliz y menta gragea Hacendado,0.8,5,2024-11-30 07:46:17,Efectivo,9443,
180-79-8035,B,CP2,43899162,Bollo Suizo,1.75,10,2023-06-07 07:01:22,Tarjeta de credito,6024,4793-4850-6148-458
180-79-8035,B,CP2,43899162,Preparado en polvo natillas Royal,1.1,8,2023-06-07 07:01:22,Tarjeta de credito,6024,4793-4850-6148-458
180-79-8035,B,CP2,43899162,Tampones regular Deliplus con aplicador suave,2.4,9,2023-06-07 07:01:22,Tarjeta de credito,6024,4793-4850-6148-458
180-79-8035,B,CP2,43899162,Medallones de queso cabra Président,2.65,1,2023-06-07 07:01:22,Tarjeta de credito,6024,4793-4850-6148-458
458-59-2685,B,CP2,43013661,Levadura de cerveza en escamas Deliplus,3.5,8,2025-02-11 04:36:24,Tarjeta de credito,6319,5143-9431-9223-1668
458-59-2685,B,CP2,43013661,Eau de toilette hombre Como tú Viento,7.0,8,2025-02-11 04:36:24,Tarjeta de credito,6319,5143-9431-9223-1668
458-59-2685,B,CP2,43013661,Varitas sabor ketchup Hacendado,0.8,9,2025-02-11 04:36:24,Tarjeta de credito,6319,5143-9431-9223-1668
458-59-2685,B,CP2,43013661,Google Phone,600.0,1,2025-02-11 04:36:24,Tarjeta de credito,6319,5143-9431-9223-1668
625-93-5205,B,CP1,0,Vela de cumpleaños 6 Hacendado,0.75,10,2024-01-28 17:11:10,Tarjeta de credito,2178,4875-6098-1550-299
625-93-5205,B,CP1,0,Mayonesa Hellmann's,1.75,9,2024-01-28 17:11:10,Tarjeta de credito,2178,4875-6098-1550-299
625-93-5205,B,CP1,0,Brócoli,1.16,8,2024-01-28 17:11:10,Tarjeta de credito,2178,4875-6098-1550-299
625-93-5205,B,CP1,0,Chucrut al estilo bávaro Hengstenberg,1.62,1,2024-01-28 17:11:10,Tarjeta de credito,2178,4875-6098-1550-299
991-85-2050,B,CP2,43142618,Mousse con pollo gato adulto Delikuit,1.7,7,2024-01-08 05:25:17,Billetera Electronica,3617,0804f03c99c354bc82aa3f9327eab6ce8fb20a2b5b7e479c86b63626c785a9f5
991-85-2050,B,CP2,43142618,Acelgas,1.8,6,2024-01-08 05:25:17,Billetera Electronica,3617,0804f03c99c354bc82aa3f9327eab6ce8fb20a2b5b7e479c86b63626c785a9f5
371-36-3421,A,CP1,41880655,Vasos licor de plástico Bosque Verde,1.1,6,2024-02-09 16:01:41,Tarjeta de credito,4940,4235-9470-2715-639
369-93-8494,A,LD1,0,Eau de toilette hombre Bustamante Muy mío Sport,6.95,10,2024-09-03 20:02:59,Tarjeta de credito,4940,5587-4509-2325-6598
369-93-8494,A,LD1,0,Galletitas saladas Hacendado,0.99,3,2024-09-03 20:02:59,Tarjeta de credito,4940,5587-4509-2325-6598
369-93-8494,A,LD1,0,Jabón de manos glicerina 100% natural Deliplus pastilla,0.9,8,2024-09-03 20:02:59,Tarjeta de credito,4940,5587-4509-2325-6598
446-80-3340,C,LD1,25945354,Placas para lasaña precocidas El Pavo,1.25,5,2023-12-26 19:03:05,Tarjeta de credito,1362,5147-3286-9307-6483
446-80-3340,C,LD1,25945354,Bollos de pan de Wimmer,33.25,2,2023-12-26 19:03:05,Tarjeta de credito,1362,5147-3286-9307-6483
446-80-3340,C,LD1,25945354,Vino tinto D.O Ribera del Duero Abadía Mantrús reserva,5.4,10,2023-12-26 19:03:05,Tarjeta de credito,1362,5147-3286-9307-6483
446-80-3340,C,LD1,25945354,Desodorante roll-on invisible black & white Nivea,1.85,10,2023-12-26 19:03:05,Tarjeta de credito,1362,5147-3286-9307-6483
446-80-3340,C,LD1,25945354,Helado almendrado Hacendado,2.1,6,2023-12-26 19:03:05,Tarjeta de credito,1362,5147-3286-9307-6483
356-89-2926,A,RM2,34944357,Aceite corporal bebé con aloe vera Johnson's,3.49,5,2024-03-20 05:20:46,Billetera Electronica,5950,4957757a819fa52328d3f101be00514340d24cc46b087bab70ededdd806855ee
356-89-2926,A,RM2,34944357,Tacos de pavo al ajillo,2.88,3,2024-03-20 05:20:46,Billetera Electronica,5950,4957757a819fa52328d3f101be00514340d24cc46b087bab70ededdd806855ee
356-89-2926,A,RM2,34944357,Palmeritas Hacendado,0.85,5,2024-03-20 05:20:46,Billetera Electronica,5950,4957757a819fa52328d3f101be00514340d24cc46b087bab70ededdd806855ee
356-89-2926,A,RM2,34944357,Babero pequeño de 0 a 4 meses Deliplus,4.0,5,2024-03-20 05:20:46,Billetera Electronica,5950,4957757a819fa52328d3f101be00514340d24cc46b087bab70ededdd806855ee
356-89-2926,A,RM2,34944357,Tratamiento facial intensivo regenerador Sisbela,5.0,10,2024-03-20 05:20:46,Billetera Electronica,5950,4957757a819fa52328d3f101be00514340d24cc46b087bab70ededdd806855ee
653-58-4828,A,LD1,34580030,Refresco de manzana Gold Spring sin gas,0.73,1,2023-07-20 12:16:07,Efectivo,6187,
653-58-4828,A,LD1,34580030,Palitos de naranjo Filarmonica,1.35,6,2023-07-20 12:16:07,Efectivo,6187,
653-58-4828,A,LD1,34580030,Pebrella Hacendado,1.6,2,2023-07-20 12:16:07,Efectivo,6187,
656-82-9574,B,CP2,0,Compresa sin alas maxi super Evax,1.95,7,2024-07-01 21:07:26,Billetera Electronica,6887,a829d9ec6e38394d94bcf9402dd2d34f52bfed2f173d9d0660f50827fc905931
656-82-9574,B,CP2,0,Lavavajillas aloe Bosque Verde concentrado,1.55,6,2024-07-01 21:07:26,Billetera Electronica,6887,a829d9ec6e38394d94bcf9402dd2d34f52bfed2f173d9d0660f50827fc905931
297-47-5593,B,HA1,35431465,Coloración permanente Deliplus 6.60 rojo pasión,3.9,4,2023-12-22 23:09:34,Tarjeta de credito,5127,4538-1163-0815-234
297-47-5593,B,HA1,35431465,Lubina limpia con cabeza,2.92,10,2023-12-22 23:09:34,Tarjeta de credito,5127,4538-1163-0815-234
297-47-5593,B,HA1,35431465,Palitos de zanahoria,1.49,3,2023-12-22 23:09:34,Tarjeta de credito,5127,4538-1163-0815-234
689-53-6678,A,MD1,36172726,Placas para lasaña precocidas Antico Pastificio,0.95,10,2023-04-19 17:45:00,Efectivo,4148,
689-53-6678,A,MD1,36172726,Separador dedos Filarmonica,1.1,7,2023-04-19 17:45:00,Efectivo,4148,
293-83-6153,C,RM1,0,Lote hombre Sesgo,10.5,6,2023-04-01 15:29:18,Efectivo,6187,
293-83-6153,C,RM1,0,Chupete todo silicona anatómico +6 a 18 meses Deliplus,2.5,4,2023-04-01 15:29:18,Efectivo,6187,
695-20-2002,B,SJ2,21813618,Lejía con detergente Estrella,1.69,4,2025-02-15 07:37:05,Billetera Electronica,1693,679ef2d79d8a7d79576499030d89dee4fb153a6128d2ef0723105ed33d155fc1
695-20-2002,B,SJ2,21813618,Café molido natural Bonka,2.0,2,2025-02-15 07:37:05,Billetera Electronica,1693,679ef2d79d8a7d79576499030d89dee4fb153a6128d2ef0723105ed33d155fc1
695-20-2002,B,SJ2,21813618,Pañal bebé braguita talla L de 12-18 kg Deliplus,7.45,7,2025-02-15 07:37:05,Billetera Electronica,1693,679ef2d79d8a7d79576499030d89dee4fb153a6128d2ef0723105ed33d155fc1
695-20-2002,B,SJ2,21813618,Gel aceite de baño Deliplus pieles átopicas,3.25,2,2025-02-15 07:37:05,Billetera Electronica,1693,679ef2d79d8a7d79576499030d89dee4fb153a6128d2ef0723105ed33d155fc1
695-20-2002,B,SJ2,21813618,Arroz redondo Hacendado,0.79,4,2025-02-15 07:37:05,Billetera Electronica,1693,679ef2d79d8a7d79576499030d89dee4fb153a6128d2ef0723105ed33d155fc1
895-70-7231,B,HA1,42827634,Gallina un cuarto de pieza pesada,2.28,3,2024-01-26 11:26:11,Billetera Electronica,1722,a1910dc7b198b15504ecd189b129e690389ee9161640242896bf5a9b7b5f4eb5
895-70-7231,B,HA1,42827634,Spaghetti integral Hacendado,0.89,10,2024-01-26 11:26:11,Billetera Electronica,1722,a1910dc7b198b15504ecd189b129e690389ee9161640242896bf5a9b7b5f4eb5
